timestamp,set_id,rms,kurtosis,peak,crest_factor,shape_factor,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,spec_mean,spec_std,spec_centroid
2004.02.12.10.32.39,2,0.07417899856512623,0.6292092021170044,0.454,6.120330670161392,1.2716598450872434,985.3515625,49.8046875,231.4453125,4269.53125,4531.25,4385.7421875,462.890625,1875.9765625,4042.96875,3472.65625,4163.0859375,3219.7265625,3666.015625,4825.1953125,3803.7109375,340.8203125,813.4765625,2926.7578125,1737.3046875,3112.3046875,648.4375,4662.109375,5399.4140625,3348.6328125,2261.71875,2675.78125,5669.921875,5078.125,3925.78125,5183.59375,5837.890625,2370.1171875,2797.8515625,2070.3125,1590.8203125,6259.765625,6033.203125,1246.09375,2473.6328125,4976.5625,6131.8359375,7725.5859375,5501.953125,1401.3671875,5300.78125,1085.9375,6630.859375,6926.7578125,2577.1484375,7921.875,433.1677422680418,121.1848779638824,56.79517667741357,48.30965855095327,45.40594141333715,45.08289426354498,44.44489103985184,41.872550582893616,40.50611360666678,40.11393339614468,39.980531095666336,36.091702519017076,34.66764657129215,33.23679569877631,32.762128937434554,32.223942915505745,28.278980203671647,26.43608115008426,25.849459284517735,24.74062331611941,24.723376345325402,24.39203020510764,24.215119491800454,24.09458450810697,23.451960397996768,22.898887491903757,22.66757396148132,22.527282520966807,22.06564528350438,21.250326003224966,20.811007436686044,20.503424323681944,20.41601573631804,20.119342303539213,20.046930731809404,20.044351284973168,19.49246326457316,19.467974640098436,19.400171722902687,19.185191159248244,18.056889895964858,16.23277106970773,16.06227332837293,15.994243527326576,15.060869891264687,14.709786308727557,13.57024537239663,13.102768882851851,13.042069573829615,12.831863066460784,7.5528262448347805,7.600289508968023,4062.9475233530543
2004.02.12.10.42.39,2,0.07538245681139528,0.6487424093070309,0.388,5.147086157867801,1.277741723778731,985.3515625,49.8046875,231.4453125,4329.1015625,4565.4296875,493.1640625,3565.4296875,4212.890625,1895.5078125,3442.3828125,4438.4765625,4088.8671875,3781.25,3939.453125,4843.75,340.8203125,4682.6171875,3241.2109375,2884.765625,3675.78125,3008.7890625,826.171875,2686.5234375,4990.234375,5716.796875,1330.078125,5350.5859375,2492.1875,3130.859375,5130.859375,5868.1640625,2125.0,2011.71875,1635.7421875,1757.8125,5560.546875,5250.0,6238.28125,2252.9296875,591.796875,1162.109375,3340.8203125,6083.0078125,1484.375,9289.0625,7799.8046875,2357.421875,724.609375,6789.0625,6385.7421875,363.12190044648383,126.0229566960074,73.8233150451798,55.778838313041064,47.75008956788019,43.16448377966135,37.65763394923767,37.447521270800614,35.02730932845547,34.659561343859,33.67318933942996,33.02771217333832,31.45378541322425,30.969399738986738,30.53011179461963,29.707516097404906,29.502891597816962,27.91817808566841,27.68524714293951,26.495120095931167,25.282632427164422,24.92904874608056,24.87045226735822,24.505746746917172,24.449043532412745,22.985840917112142,22.904529892818513,22.37855200845027,21.919969983839543,21.801147490639764,21.21331370909583,21.05425564402798,21.01857924645841,21.002747767100736,20.271473215051778,19.813326700425517,19.51715877992938,19.33940833153907,19.30375221626803,18.963465011830788,18.58508078887483,18.34556271555546,18.001147390009614,17.93654688029458,17.344724518894356,17.159092889381395,16.471089195291835,16.417436174876688,16.36574546543817,14.469666099444941,7.91573412144118,7.33789254908646,4095.6483226029413
2004.02.12.10.52.39,2,0.07622977446919937,0.5138937170258222,0.503,6.5984715749518195,1.2654562485747707,985.3515625,49.8046875,4374.0234375,462.890625,4612.3046875,340.8203125,4256.8359375,4475.5859375,4828.125,3288.0859375,3534.1796875,4089.84375,1886.71875,3727.5390625,3405.2734375,650.390625,3952.1484375,3853.515625,231.4453125,3159.1796875,5144.53125,2200.1953125,9280.2734375,2791.9921875,2937.5,5735.3515625,820.3125,1497.0703125,1355.46875,1711.9140625,2373.046875,4984.375,1160.15625,2548.828125,2078.125,6239.2578125,3038.0859375,5376.953125,5865.234375,5590.8203125,5255.859375,6077.1484375,2655.2734375,1613.28125,6574.21875,4716.796875,6817.3828125,8275.390625,7950.1953125,7662.109375,345.9139168827372,119.09128722023976,66.33435431547223,62.8184130746993,45.05145659377047,44.69504580158875,40.89073872572979,39.833710688676675,37.0157506034652,36.967555992676694,36.07669570135843,33.11598046356387,33.08240787788039,32.744428441528235,29.737780472949808,29.004719438690497,27.95545017124352,27.899185005012967,27.667368510403357,27.32227092794839,26.859565012329256,26.784442430140786,26.057133013044236,25.112287446815827,24.592933200693064,23.633003953281122,23.417135465832818,22.469835370508353,22.199299400706096,22.189785036325514,21.787283532920185,21.43945561698045,21.138406176399663,21.106408726235426,20.68205166400596,20.439876900207423,20.292624395906927,19.981001496219218,19.232133501991164,18.862501938713343,17.84364982029723,17.031521391095023,17.02015456127003,16.169361049284376,15.2164014221094,15.085294743735089,13.506949613935863,13.12271780935066,12.744832975596305,12.59558126293149,7.8921746824157815,7.539042367415182,4048.9475671302403
2004.02.12.11.02.39,2,0.07872367646602974,1.1585285019885925,0.608,7.723216537814513,1.2810331258938081,985.3515625,49.8046875,4584.9609375,4290.0390625,4388.671875,4164.0625,3682.6171875,3463.8671875,3235.3515625,231.4453125,1886.71875,462.890625,4865.234375,340.8203125,1770.5078125,3905.2734375,4029.296875,3784.1796875,3340.8203125,1478.515625,3563.4765625,3135.7421875,633.7890625,2923.828125,1085.9375,2734.375,4753.90625,5123.046875,2576.171875,1616.2109375,3028.3203125,2249.0234375,5763.671875,2463.8671875,1373.046875,4970.703125,6036.1328125,2133.7890625,803.7109375,9286.1328125,5496.09375,5280.2734375,5380.859375,1262.6953125,1987.3046875,6278.3203125,5596.6796875,5875.9765625,6171.875,2350.5859375,358.0888258431035,117.94516899150723,61.764730823119436,56.418874744821096,41.82399238978205,41.81133545553475,41.759729113482805,40.71365617128947,40.08445726496933,40.03860019244801,39.607821718657085,39.46468484129639,37.47920072978849,37.13324660003536,34.75767986020761,34.297616686018,32.31910236452596,30.940445184529807,29.328946492529692,28.076043990062217,27.457280864210027,27.248424933161456,26.607829209663606,26.091017918423255,25.980493680991753,25.521914650464375,24.993771292967722,24.71950492385758,24.168928128005476,23.480715926203107,22.778716138972694,22.53675181213758,22.157894150185744,21.281499079911224,19.72246749100294,19.471097050843145,19.243605782714987,19.065975651586108,19.00806258640037,18.9517686387793,18.720059166975602,18.70142077570105,17.471476709763266,17.436553005809955,17.187858630579818,17.00063414545225,16.14092175143998,15.892830701496484,14.893808738040503,14.453586890313789,8.12785017294494,7.8073619308264055,4025.1173056177167
2004.02.12.11.12.39,2,0.07847429073677968,0.6036172404933771,0.391,4.982523528775831,1.2788955235683805,985.3515625,49.8046875,462.890625,4374.0234375,3471.6796875,4248.046875,4852.5390625,4082.03125,1849.609375,4616.2109375,3262.6953125,4496.09375,3363.28125,3940.4296875,3682.6171875,231.4453125,3145.5078125,2107.421875,3006.8359375,340.8203125,3578.125,3802.734375,5078.125,2421.875,1085.9375,2885.7421875,5798.828125,2593.75,1639.6484375,1745.1171875,5291.015625,842.7734375,1199.21875,5598.6328125,623.046875,722.65625,2219.7265625,1958.984375,1389.6484375,4730.46875,6244.140625,2716.796875,6078.125,4975.5859375,5419.921875,9281.25,7709.9609375,5946.2890625,5697.265625,7916.015625,326.5587403414738,109.31448080546812,65.43387975075512,62.323718258825046,48.24939419506511,43.40648230515283,42.1121672745491,42.046486454392394,40.40700341181426,38.456022541570306,36.494467683338804,36.486727154831954,34.9636985850302,34.681841981187446,32.937127367635824,29.70161138376128,29.507946442325803,28.69730351216877,28.00731560204771,26.892856503298535,26.755651254386407,26.560615486591082,25.94976965061535,23.847363344707123,23.76245484090898,23.418639283758402,22.660081554690432,21.536582500162016,21.209717295060276,21.003668663592563,20.941434660149188,20.66945718123317,20.63886453960316,20.54452962742524,20.209347748972185,19.92958730634317,19.89978896657735,19.54790269040487,19.084518606805652,18.74732463230742,18.71809307558553,18.498163915451073,18.255889130732573,18.193271423834467,18.024867876391404,17.992531519501966,16.758120116142234,16.40529809822677,15.857610737059401,15.376505889253295,8.047245450597238,7.840244668719234,4041.206825812342
2004.02.12.11.22.39,2,0.07831464139380723,0.45649801800150813,0.439,5.605592928562068,1.269929282418339,986.328125,49.8046875,231.4453125,4342.7734375,463.8671875,4612.3046875,4150.390625,4452.1484375,3500.9765625,1873.046875,4850.5859375,3708.0078125,340.8203125,3851.5625,3305.6640625,4052.734375,9288.0859375,3169.921875,1971.6796875,3008.7890625,2134.765625,2442.3828125,2837.890625,3602.5390625,1085.9375,1580.078125,5138.671875,4732.421875,4963.8671875,5379.8828125,823.2421875,1748.046875,2606.4453125,1203.125,5759.765625,5647.4609375,2278.3203125,709.9609375,1410.15625,5998.046875,5238.28125,6191.40625,1310.546875,6309.5703125,5527.34375,571.2890625,7878.90625,2723.6328125,6806.640625,5883.7890625,300.82582011085196,110.62487704400219,64.29159381936823,50.67399143108054,50.29958964006186,44.7513031150023,44.721697141304254,40.138083252823826,40.00547744113531,39.17222823586198,38.08206374366019,35.54826893257809,35.51959611678877,34.89154485878588,34.53392920281196,30.86809896546337,28.71028731016883,28.318853100635298,28.241974545749738,27.192280785107126,27.037504093622953,25.017145740408157,24.80408743250081,24.52018432790558,24.172501125858787,23.850530678186733,23.613973055868538,22.9506065906633,22.490531308442037,22.281543766453094,21.121891712980254,20.833800906529287,19.97443663501455,19.826041630606532,19.606899352054263,19.316986051298773,19.232599219638892,18.699680986194323,18.525358641210133,18.456616787583624,18.420880240034542,17.960526282863363,16.731845456950243,16.364867584269383,16.1758556681478,16.065464556155035,15.798544456557218,15.500050197060254,15.217974347694696,15.12367071428122,8.038866353408224,7.811909579504677,4017.3218222485552
2004.02.12.11.32.39,2,0.07863244325857172,0.4790248714887766,0.408,5.18869798638139,1.2694129000321206,985.3515625,49.8046875,231.4453125,462.890625,4334.9609375,4473.6328125,1890.625,4224.609375,4574.21875,3457.03125,340.8203125,3883.7890625,4107.421875,3221.6796875,3685.546875,4835.9375,4004.8828125,648.4375,3076.171875,9284.1796875,2872.0703125,5230.46875,3344.7265625,4703.125,1255.859375,3580.078125,2147.4609375,6099.609375,1788.0859375,2375.0,2574.21875,2685.546875,5709.9609375,3786.1328125,4937.5,6251.953125,836.9140625,1644.53125,2971.6796875,2267.578125,1506.8359375,5970.703125,5866.2109375,1995.1171875,5091.796875,1354.4921875,5595.703125,7885.7421875,1106.4453125,5391.6015625,437.99635417708186,111.55259482967637,58.64632846249159,51.349689828269106,48.918467462172536,48.80800336715324,48.367936601659025,44.9354773782197,43.41546997596366,41.71716555336212,41.33256838648855,39.53327437533894,39.12328242207437,38.401864345451735,35.61155307291795,31.135699998498563,27.58919138964287,26.974509785864186,26.83781367916987,25.647134213361223,24.84358978961032,24.79457685966305,24.082712791310776,24.061364568610145,23.369013198184465,23.32406351395324,22.11187702267331,21.80588418729118,21.55209052773065,21.5191039978349,21.518421381679637,21.302079759462885,20.811780740262314,20.505415717070495,20.414500470283063,19.76152868228482,19.480823027713072,19.44643950431493,19.35515929608156,19.09138799124339,18.56830968281328,18.4429628152359,18.12685422780759,17.583865910997517,17.458929262859133,16.645815110333768,15.977387169276769,15.56834129467588,15.447704592750364,15.046956741195533,7.941107361874703,7.975488905606182,4035.9087658309872
2004.02.12.11.42.39,2,0.07777288022464836,0.47239073136216936,0.415,5.336050289011607,1.2701481055302222,985.3515625,49.8046875,4379.8828125,231.4453125,4618.1640625,4136.71875,4277.34375,462.890625,3785.15625,3150.390625,3540.0390625,633.7890625,3922.8515625,1880.859375,3656.25,4480.46875,4026.3671875,340.8203125,1085.9375,4856.4453125,3412.109375,3279.296875,2773.4375,2972.65625,5370.1171875,885.7421875,4977.5390625,5237.3046875,5795.8984375,2133.7890625,4742.1875,5101.5625,2486.328125,1737.3046875,6115.234375,1599.609375,1339.84375,2291.015625,1499.0234375,6005.859375,2004.8828125,2875.0,2592.7734375,778.3203125,1192.3828125,9288.0859375,5552.734375,6250.0,5671.875,5906.25,387.8670497728406,97.83323635295824,72.76221506635693,60.47903411531766,43.72796156728623,43.444900903086015,43.065975813921504,42.01638549762533,41.83435728008991,36.66844586673896,36.18703897769782,35.762680218194774,34.732764151721256,34.568909412852314,32.46379458967288,31.227189647727116,30.58826152808266,30.385594378650033,30.20312523279235,28.62477679099458,28.551404879253784,26.75459867181188,26.505345315711942,25.861293768114376,25.784899983544413,24.738827648144973,23.8358605402688,23.039744185024222,22.574986614662237,22.189856879699615,21.35354432043985,20.808624181068225,20.784717223799525,20.776126605295907,20.75479362607778,20.60432746192807,20.287721411211233,19.834522878434324,18.844884564943825,18.456585957076147,18.368289829226494,17.27909443812862,16.70549610948576,16.66805417433501,16.653154209162754,16.62823415942082,16.01854963119844,15.600209519835015,15.16200448752264,14.936322070540916,7.861141663515986,7.883542224302353,4033.2428787869526
2004.02.12.11.52.39,2,0.07902942984262255,0.4049061226193671,0.386,4.884256419015951,1.2689100800902766,986.328125,49.8046875,4314.453125,231.4453125,4208.0078125,4625.9765625,3208.0078125,493.1640625,3489.2578125,3746.09375,340.8203125,1877.9296875,4103.515625,4450.1953125,3646.484375,3931.640625,3054.6875,2942.3828125,814.453125,4849.609375,3380.859375,634.765625,4725.5859375,6002.9296875,2118.1640625,2360.3515625,2793.9453125,1738.28125,5791.015625,5386.71875,2464.84375,6292.96875,1183.59375,1317.3828125,9286.1328125,5042.96875,1618.1640625,5211.9140625,5898.4375,2649.4140625,2227.5390625,5594.7265625,7748.046875,1484.375,5692.3828125,6119.140625,2000.9765625,6432.6171875,7954.1015625,8424.8046875,374.06724207807434,111.21711599466438,57.22815198718688,53.986876064455885,52.483698937592315,44.7872045300944,44.26212248718159,43.35726077925198,42.25033264065966,41.637155852831846,40.413066948499875,38.73139736197662,36.85523452984173,35.37484439699501,35.364149478971655,32.74165885979625,29.960156834393924,29.332602146684547,28.782763765707823,27.718482385098703,27.388163595685267,25.958973538570714,25.579041716322653,25.189716401137964,24.67166243905902,24.26008305887542,24.07359422012271,23.834545078053026,23.661181666779115,22.41763061938866,21.26823824675239,20.768111635616343,20.758030792369244,19.867467589731096,18.79614982598929,18.674775205739508,18.631778379210907,18.55563999669093,18.487866266062127,18.42294916267331,17.893454208504814,17.603564467774977,17.223561493531637,17.1707284150752,16.348273886599884,15.481595437827515,15.109233159876068,15.039285814047716,14.51230889465621,11.987725931680492,7.972276034242186,8.026073788344764,4021.104299272758
2004.02.12.12.02.39,2,0.07571755989830314,0.32557575032762953,0.378,4.9922369461944465,1.2642175979367836,986.328125,49.8046875,231.4453125,462.890625,4343.75,4604.4921875,3502.9296875,4171.875,1895.5078125,3648.4375,3242.1875,4506.8359375,3401.3671875,3855.46875,4834.9609375,3990.234375,2957.03125,2034.1796875,3089.84375,335.9375,1787.109375,578.125,2688.4765625,2843.75,1654.296875,1084.9609375,1476.5625,850.5859375,4718.75,2466.796875,2198.2421875,6191.40625,5089.84375,4975.5859375,5753.90625,3748.046875,2564.453125,5345.703125,2340.8203125,5983.3984375,6087.890625,1327.1484375,5522.4609375,5857.421875,5629.8828125,9291.015625,6306.640625,5218.75,1202.1484375,6681.640625,309.7967415455102,113.48999708989264,79.43572942371596,58.880337247475545,49.606630238539914,48.787378508490484,41.14005800173493,40.885375885144306,39.63880578490102,37.531668848098704,36.63325154714202,35.143464094651826,34.460435025032176,32.4753211880857,31.5135602832942,31.13210223304701,30.986033454896,26.46978416489625,25.78962039736681,24.854389813296642,23.284688292181208,23.107964336216224,22.93735167014326,22.48498481146294,22.035805194681043,21.926375397083014,21.10578960841474,20.83445920450331,20.635791671074426,20.368782948286036,20.1636273722548,19.95476293642088,19.798249636674033,19.476296337903047,19.40634098456743,19.09266377187227,18.418438366433477,18.406230197780353,17.703023774723352,17.398169490077432,16.999030590689802,16.619034752834718,16.53631552144257,16.341107625807233,16.25093367362423,16.145531127388782,16.003310643335354,15.536567180272366,14.846906703780459,13.063156821860902,7.613250233759706,7.715696791897349,4001.8962728074202
