timestamp,rms,kurtosis,peak,crest_factor,shape_factor,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,spec_mean,spec_std,spec_centroid
2004.03.04.09.27.46,0.9256709602493434,1.135161313347381,0.8668941979522184,0.8344753579547981,1.589092343927291,0.0,0.0472972972972973,0.09438775510204081,-0.005073995771670191,0.9122064734503914,0.35714285714285715,0.9383055144728502,0.7273301073006522,0.819206680584551,0.8730624214495182,0.8456389876594854,0.665063767509931,0.6374843292937735,0.5936329588014981,0.36530655842768645,0.41700491348002566,0.3898323301805675,0.05735341236783082,0.4941239316239316,0.03672985781990521,0.01922050186865991,0.4062166203802607,0.1672384219554031,0.5146760593446472,0.09848566212007304,0.1357036087977792,0.30062987082310244,0.2792068595927117,0.5620461341307134,0.058195292066259806,0.21476510067114093,0.10358739504961292,0.15441959531416402,0.23250614799910574,0.6306954436450839,0.5157068062827225,0.24736449792354384,0.5157930107526881,0.5399912587412588,0.2031299904183967,0.23287525300948117,0.5847006179416151,0.6068453051114613,0.6640034089698519,0.5875377559011075,0.7987034760254834,0.9213327655950606,0.5953369530501438,0.5466591166477915,0.9014871966901488,0.10328444205882481,0.1542262359356692,0.23807401081286872,0.16576141178393755,0.29647168763957654,0.33823698092769505,0.47445446441290673,0.6580977719534142,0.6400864223149472,0.7384631043626788,0.6963794303316813,0.7465300020780958,0.8738357987483765,0.8089244783653116,0.8724617907925847,0.902891723447862,0.8728970385851165,0.8011074649574361,0.8015141004357078,0.7799456975079901,0.8027366551305413,0.928429063281293,1.0538298311078935,1.1806550601182462,1.2342521651786007,0.9873593133212939,0.983526839436081,0.9417171649475078,0.9096171055657658,1.009594803151003,0.9809912647491155,1.1986669552483953,1.2136686187766426,1.0218086358682568,0.9247677925501021,0.7095126309087214,0.6589205401415406,0.724797766427947,0.787988710143722,0.7603757548906285,0.4993572280478342,0.5489922873703437,0.4940885762341978,0.49919013091254705,0.5652466584627351,0.2739128636637491,0.3049979784029575,0.2878306918513087,0.36019136495678805,0.34115971631443376,1.1987313843355167,0.613459393353148,-0.8436892768163666
2004.03.04.09.32.46,0.750514074454939,0.9990816416184013,0.6006825938566553,0.5840964330837546,1.5985653519003904,0.5,0.0472972972972973,0.40369897959183676,0.7038054968287526,0.890205204146393,0.9167371090448014,0.8140714134798225,0.9370923627182832,0.8561586638830897,0.10054461667364893,0.05940179878686467,0.6270123353543801,0.667989970748015,0.8325010403662089,0.40504165776543477,0.3754539628284555,-0.0007523645743766141,0.1596710456050411,0.3079059829059829,0.3845325290822921,0.5652963160704753,0.0184789574877163,0.06978987993138935,0.5386914291813427,0.29040919342712923,0.5838137945761265,0.5098750934130458,0.17556270096463023,0.49498077744553604,0.23648648648648649,0.21561734313412165,0.08352415221895104,0.6397231096911608,0.25027945450480665,0.6425768476128187,0.6145287958115183,0.5240123522521564,0.08277329749103941,0.2126311188811189,0.9940381134887682,0.5548098434004475,0.269656935861922,0.09885160999774825,0.6115904974965377,0.16500727150687994,0.6506091427294065,0.9231424313391526,0.5989566698605344,0.7856172140430351,0.07335346080733535,0.30239442894435764,0.1224468953748552,0.328969056092121,0.05687090795258365,0.08927091929859654,0.14578367075628118,0.08183583608358469,0.22627667451704037,0.24082530152069292,0.3740532543310322,0.43548537887934824,0.2991938581960456,0.35528849561602494,0.4903818210362303,0.5668857132384453,0.6005744161794828,0.7336436054364794,0.7331581380843124,0.571521950717564,0.6215880853804729,0.5851547899387772,0.5867718213295632,0.6940303690276344,0.8119807851685668,0.893409100459245,0.8795543631610103,0.9476580830445815,0.863269550651319,0.8450427547674382,0.8035091582318992,0.8188225292093438,1.0217739549629385,0.8262639983214983,0.8259625258861689,0.7721390076065946,0.8065155364805023,0.8072433974668227,0.8333586675678384,0.9053128661000933,0.8806014711306278,0.8147595436456276,0.7790447492767565,0.8277559590867716,0.7440883386746364,0.7995374783068141,0.6729599256412864,0.625105644280898,0.6095011023898969,0.5946382103031482,0.5020363071746483,1.2191600149637516,0.34368673091949375,0.13003427395129563
2004.03.04.09.42.46,0.9331831292587633,0.7313881746092538,0.6825938566552903,0.6435105327703177,1.103213298061263,0.5,0.0472972972972973,0.09460034013605442,0.3587737843551797,0.926591918764544,0.871090448013525,0.0,0.7256469598148538,0.8885177453027139,0.023669878508588177,0.6975528132189918,0.795943968220782,0.8326368575010448,0.7390761548064919,0.3280281991027559,0.402584917752617,0.3501719690455718,0.10402648723699667,0.0733974358974359,0.04308487720809995,0.34095034703683935,0.6415295876949371,0.29899228130360206,0.4879923150816522,0.5162710772204919,0.29030535981208627,0.9958364471015266,0.2509110396570204,0.5058735583084152,0.13807759372275502,0.12378821774794928,0.2555882673645186,0.6171458998935037,0.2837022132796781,0.5680183126226291,0.6192190226876091,0.6564796081354488,0.09341397849462364,0.5861013986013986,0.23794314915362505,0.1684244167465644,0.1789899850841679,0.17518576897095248,0.5658889954191967,0.5192974605660587,0.1646361909019783,0.5523738556525442,0.9116363249228149,0.9309173272933181,0.018114726601811473,0.3872024405931531,0.514925531465011,0.23125463653183642,0.36204789135571014,0.2800698532168566,0.376192909919425,0.4811381149023284,0.6392995790976821,0.740517554270085,0.7910672172600854,0.7667969146954481,0.7220673191670461,0.804646331265376,0.5857715254332709,0.7379117501429877,0.7808204900695817,0.766104875750202,0.6530543479138586,0.7090420523198921,0.7629350110609785,0.7946225671192768,0.9711200228704628,0.9466432831037435,0.961486247593184,1.094416652303361,0.8167657647888706,0.8507348714298875,0.8770502793095734,0.8634231022232344,0.9684629601895147,0.9379342921451181,1.14286202879389,0.9830109695620664,0.9995518807921098,0.8423069550443696,0.8322631646129532,0.9912573388427299,0.9726004793793366,0.9039885243210382,0.905025799751177,0.8952393172459443,0.9360314894640873,0.8875427840351171,0.9047592365552242,0.9835274441104627,0.9477304320838433,1.0717538032423133,0.7563838723507952,0.7187611885598939,0.6636344214731422,1.1944269707432476,0.6032206247306195,0.25720585314372
2004.03.04.09.52.46,1.1368090120939112,1.023978511937016,0.808873720136519,0.7432274847800613,1.272645607448581,0.5,0.0472972972972973,0.4013605442176871,0.0004228329809725165,0.8751851068330865,0.05050718512256974,0.7206845552503698,0.7527877130233537,0.8899791231732775,0.6912442396313364,0.8391549884961305,0.7974074848421493,0.02361053071458421,0.9232209737827716,0.3331553086947234,0.40375988036744287,0.34469045571797075,0.308448146961444,0.051816239316239326,0.10135717363205515,0.1618793379604912,0.07914975432599872,0.3196826758147513,0.5006937773508379,0.06003651594887768,0.29521674140508225,0.2793850752642255,0.612325830653805,0.6256941478000854,0.1123583260680035,0.5425588579950996,0.9946570712027041,0.5172523961661342,0.1386094343840823,0.2448223239590146,0.2048429319371728,0.2384197636034501,0.5833333333333333,0.5545236013986015,0.6588949217502396,0.554383722168957,0.5900277008310248,0.1562711101103355,0.25002663257696817,0.6251258530036916,0.10461607242651169,0.5303385139450713,0.907910145853295,0.9454133635334089,0.9253047075925305,0.086599043355013,0.29608661098593947,0.06757301890619083,0.1362795608173898,0.11146830498967453,0.18890123357656785,0.255157322363466,0.4253166558035488,0.5070155882354164,0.6110831126991885,0.7471988780175312,0.7801304122116854,0.8121866616229183,0.8173094565524148,0.9245874678359245,0.8298875085999584,0.9046838209382018,0.5981073187695611,0.6046546081043567,0.5588470942697876,0.5392999083585668,0.6395273162305912,0.3769574336822199,0.4226450830619948,0.48528813582335406,0.4940935713502572,0.5631624915979376,0.48695579626967866,0.44185602181169825,0.5215822399023806,0.490532865970156,0.5860912180358024,0.4957066471458216,0.40734205435210136,0.4356076091493213,0.39816524146379395,0.4615472372281513,0.5401298049558356,0.5962112523588292,0.364397616465419,0.4103128637048834,0.4528914188419315,0.5422806929472075,0.6160364360465147,0.6600421560425502,0.6159636444311012,0.6459139647758834,0.557904891466384,0.5981846125234405,0.5189555016034131,1.2437894118895443,0.8543400262984484,-0.1544555177112379
2004.03.04.10.02.46,0.8287520315376682,0.4261739989969565,0.22525597269624575,0.183538705869998,0.8656389966468865,1.0,0.0472972972972973,0.40454931972789115,0.9135306553911204,0.8639729215147027,0.00042265426880811613,0.7075850412000845,0.04986324426677888,0.7398747390396659,0.8787180561374109,0.7958586069859862,0.9314237925987874,0.6786460509820309,0.6337910944652517,0.402478102969451,0.4279000213629567,0.3047076526225279,0.04816832211897896,0.020833333333333332,0.6260232658336924,0.10240256273358249,0.16150395214697713,0.6038807890222985,0.32244636567403134,0.5028460960154656,0.6580183642963913,0.28749866552791714,0.12015005359056806,0.20824434002563005,0.22297297297297294,0.5265793118142111,0.060843964671246316,0.5554845580404686,0.014866979655712056,0.5286679747111401,0.580715532286213,0.6182515174102865,0.5532034050179211,0.12095716783216784,0.27318215692537,0.6409928624693726,0.2549541870871511,0.17811303760414318,0.4964312346862682,0.9953014878621769,0.9339443388845423,0.34596550989993613,0.18013414244650272,0.9126840317100792,0.8092362741809236,0.20248575939281155,0.5028109438139357,0.1677998269183827,0.2637527899252552,0.43455673814483076,0.39927282932039687,0.5694545532568964,0.7985393622943664,0.7714125210175546,0.7890329032162402,0.7125592738330342,0.698313475920378,0.3346479086973746,0.47022424136443775,0.4777271759964905,0.5047035283699235,0.24314162096960912,0.33348553266879,0.3219464791436759,0.24331688856452827,0.2561472203045767,0.2723424436837427,0.2267351616299722,0.3085216097023946,0.317140247376539,0.34260220252161666,0.4170651517114985,0.44466837046245633,0.41430482727342843,0.44854978362553677,0.4211815534802663,0.5848709709337143,0.5830272008849136,0.5520602486324009,0.5866898222679087,0.5745474598559404,0.5742924513401713,0.4661569714793794,0.4700074538656174,0.4777730668735476,0.5013535003122809,0.5089773439937186,0.5670965750151282,0.5066713121697353,0.5018734141697276,0.4629825658157989,0.5699076483085066,0.6615535797060166,0.538098888105979,0.3324982924548312,0.9138453507702486,0.7092796161096384,0.03065731397358462
2004.03.04.10.12.46,0.8941505270498062,0.6758603338398632,0.5733788395904438,0.536223906744062,0.8901057123049867,1.0,0.0472972972972973,0.9060374149659864,0.0507399577167019,0.6885974190818701,0.35819949281487745,0.7625184872174097,0.00021039343572480662,0.8835073068893528,0.8085462924172602,0.02363522275674545,0.7838176876437382,0.71541997492687,0.9117769454848107,0.3455458235419782,0.3176671651356548,0.3277085124677558,0.05179963686852505,0.16207264957264958,0.29610081861266696,0.4904431393486386,0.076052125614185,0.28194682675814753,0.5075248158821646,0.09773386317259157,0.13399530215673713,0.6142841891747625,0.6302250803858521,0.2684750106791969,0.9952048823016564,0.23958666240545434,0.519245447606586,0.15047923322683707,0.636485580147552,0.5439284935687813,0.19197207678883071,0.11723991055265681,0.5467069892473118,0.5843531468531469,0.2237836686894496,0.5828273143709386,0.257085020242915,0.011258725512272,0.5190156599552572,0.13827050005593466,0.807868559293618,0.5414094102618693,0.688384967529011,0.9185730464326161,0.9340266129934027,0.4619187163841023,0.3524494577063768,0.08432215798118436,0.13880750790031482,0.26283533373485746,0.36937994884291325,0.507975940470837,0.7054596300196025,0.7837531624479048,0.6617313312514055,0.8060852186151992,0.6557865645768421,0.7049121383426575,0.6057919909648568,0.7091515177637651,0.4973654150459197,0.5557030022120242,0.5025930677798001,0.42222613488286376,0.2549440667317966,0.2227024503165813,0.25768394145145734,0.1971727031877215,0.19669831359943224,0.24513251869647235,0.2540082439517528,0.2778124064157357,0.30978746839587856,0.2230031402256727,0.30118057199291437,0.2958077558531871,0.27419928497237667,0.34689231393346365,0.36130633129602696,0.28362998917196425,0.2266501161507657,0.30668683805605124,0.3726663255867222,0.36909886305181594,0.2886316582749724,0.2743036535282828,0.28325444175979664,0.40070135393222905,0.47462816327741075,0.3575858178475735,0.052100787154678585,0.08181264405549982,0.1807271124821046,0.24444502785673117,0.29856186806741514,1.0000516264697374,0.7249646715313585,0.284936339417591
2004.03.04.10.22.46,1.0230224966065027,0.6718247684773444,0.49829351535836186,0.442445398372705,0.9974539090994696,1.0,0.0472972972972973,0.04400510204081633,0.8556025369978858,0.9041675481277766,0.6929416737109045,0.8772448763997465,0.7168104355144119,0.3546972860125261,0.062421449518223704,0.9257477515164192,0.02362533974492996,0.6239030505641454,0.7648772367873491,0.38763084810937837,0.3141422772911771,0.33963886500429924,0.42497062907187866,0.06987179487179487,0.4083369237397673,0.3031500266951415,0.1619312112796411,0.048777873070325904,0.28284768918774683,0.49296530984856624,0.10431347426863122,0.24596989430981106,0.2015005359056806,0.2676206749252456,0.5985178727114211,0.6328965590710557,0.6365718024206738,0.5692225772097976,0.516431924882629,0.5035971223021583,0.5869328097731239,0.1308699818975615,0.5313620071684587,0.20957167832167833,0.15309272862770149,0.11771599019921168,0.618474323460473,0.030285971628011707,0.9962714392244593,0.1403960174516165,0.18006035542639992,0.918245688737492,0.5808580858085809,0.8860702151755379,0.5028513921502851,0.3462308081101271,0.6284944407385331,0.10212009380904818,0.2005473998121554,0.4313721887750046,0.518690300107356,0.5938330081125269,0.809488073800682,0.907492654054094,0.922223149641682,0.6909768369481899,0.7039674901991653,0.5973184664040736,0.6959447008769821,0.6696810971012481,0.6167396654051598,0.7098219835186836,0.8007507760479347,0.6512294935622216,0.4195671019844007,0.47499604678137164,0.5754434188132245,0.7182402378290025,0.6564232974737725,0.5372156724377293,0.5745648086554667,0.5101447734673736,0.5045563989339295,0.5319430441512347,0.5753082995490026,0.49530553382360454,0.676005371731784,0.7378236592851737,0.7522956113985666,0.6467419019259504,0.7176783565950688,0.8396968465957855,0.8800533350842827,0.7747518088836314,0.7610591927072075,0.75190925591536,0.6650975274304072,0.694542242939431,0.7017966493329215,0.7772045059207633,0.831393828862447,0.9299173856527152,0.999641809234745,0.8972621053250418,0.7234350505005729,1.0586847952396568,0.8550180089531292,0.4499928339683201
2004.03.04.10.32.46,0.7161234418355082,0.7698057798283107,0.6245733788395904,0.613898680742968,1.144822532545092,1.0,0.03153153153153153,0.40369897959183676,0.0507399577167019,0.8897821028136239,0.8605240912933221,0.7115994084090429,0.6820955186198191,0.7267223382045929,0.8223711772098868,0.6410792721188036,0.9027806815805979,0.7505223568742164,0.7954640033291719,0.15947447126682332,0.020828882717368085,0.3162080825451419,0.4867029798141621,0.4045940170940171,0.00010771219302024848,0.05210891617725574,0.0750907925656911,0.21204974271012006,0.12477318817376454,0.6398883041563742,0.10559470424941278,0.17433543290274367,0.3006430868167203,0.6202477573686458,0.5021795989537925,0.9958453179929689,0.5629702322538436,0.2464323748668797,0.5682986809747372,0.24035317200784828,0.5332678883071553,0.205302949632627,0.2564964157706093,0.598666958041958,0.06494197806877462,0.2697347395333972,0.49872150010654165,0.5032650303985589,0.28155960370725475,0.5328336502964537,0.10662791997317536,0.6654247391952309,0.23166187586500586,0.9109852774631936,0.9292183830929217,0.751301017263809,0.4396679204703067,0.2593416082382368,0.3292341111294004,0.5147239090548856,0.4579029024057244,0.4865921455313911,0.621611762966686,0.6489802368836752,0.6992847678545462,0.7771185024164677,0.6318931355855666,0.5325970541912177,0.5911800109986047,0.7250658036718196,0.5124394972709618,0.4937752185093496,0.5546921193189096,0.5337209559090073,0.41785527426413394,0.33635504121586646,0.3838593784736646,0.4633450215868429,0.42391805970774676,0.28791685854000315,0.2917292238373075,0.31106496211755186,0.32743190313666837,0.25032292857084704,0.3339042494696356,0.32909713201107005,0.42742291201002924,0.44866162592787795,0.44479480995880216,0.4121987567865233,0.45308472611725614,0.5691266596767939,0.6388040964808663,0.4807775461104207,0.4760972664965375,0.4015436923077216,0.3730183622521519,0.4810881052950866,0.5192070751372624,0.5482233050396541,0.5247479557983294,0.6085155152419066,0.6626040613109332,0.607813956413813,0.6332293910788449,0.8791317067632036,0.5712639311462411,0.5569882664196939
2004.03.04.10.42.46,0.9829269275452557,0.8473930830548121,0.7235494880546076,0.6785292672445862,1.472060429272048,1.0,0.03153153153153153,0.4043367346938776,0.8579281183932346,0.6837317537550243,0.8801775147928994,0.7177266004648215,0.62697243845992,0.8958246346555323,0.8198575617930457,0.767203513909224,0.9301693497804725,0.02361053071458421,0.6452351227632126,0.008865627002777186,0.38901944029053626,0.03149183147033534,0.3162447933354694,0.41303418803418807,0.4998922878069797,0.10400427122263749,0.05661183507797479,0.15759005145797597,0.2462375920589177,0.5497798303082376,0.6347426863121931,0.07376961673961781,0.2762057877813505,0.3047842802221273,0.6041848299912816,0.9955257270693512,0.5542470831970341,0.6004259850905218,0.17873910127431253,0.5252888598212339,0.12052792321116929,0.29443083803641784,0.22446236559139782,0.5773601398601399,0.6485680826147131,0.6239480132097582,0.23226081397826548,0.0690159873902274,0.17843826568658783,0.4924488197784987,0.16363026712864648,0.9277198211624441,0.9032258064516129,0.6436013590033974,0.8208654813820866,0.8385985329211485,0.6317393456280147,0.0673540273288491,0.16903618106634677,0.32126619450691485,0.17378125727052107,0.30091578092340154,0.3866170037921206,0.4472671050140713,0.4505089452824862,0.47666737106632207,0.3706501662701305,0.43370544076734197,0.5457216947626997,0.7156320262719151,0.6568897030720615,0.7730831739904596,0.8590273629773333,0.760194522299344,0.727010279500548,0.7866486382837463,0.7336817728895557,0.7809116969792873,0.5135784396442453,0.4323176610529713,0.46216990965860116,0.4604146662818067,0.49947977253258014,0.4335374499283722,0.29231812840203997,0.2772808751510727,0.42699982680862636,0.35449476601869545,0.3670638860998858,0.4124156526418199,0.493347070692169,0.5599266483981671,0.4952550748529898,0.5570104171051016,0.42989442281011403,0.43856423371844455,0.44991330521794737,0.43010958257770415,0.48770458202063427,0.42677501527407946,0.4494986532371761,0.5102078771028324,0.4397035610351079,0.4618334232961241,0.46209632249040933,1.0549165406620507,0.8012131945498968,0.5901689630122569
2004.03.04.10.52.46,0.6962438224252505,0.6677808072977278,0.42320819112627994,0.4054411702960905,1.1796617230172117,1.0,0.03153153153153153,0.9253826530612246,0.7306553911205074,0.3528665115295113,0.8486897717666949,0.6951193746038453,0.9305701662108142,0.755741127348643,0.04964390448261416,0.801087638569337,0.6487560108718378,0.8969912244045132,0.023512276321265083,0.3189489425336467,0.10232856227301858,0.40315993121238175,-0.0008544269998931944,0.07264957264957266,0.03694528220594571,0.49674319273892154,0.3024994659260842,0.2868782161234991,0.6302700394919415,0.15669638062506713,0.5151612214392484,0.9954094160350166,0.5290460878885317,0.6615762494660401,0.1827593722755013,0.060509214871630974,0.22353069458074365,0.6018104366347178,0.07411133467471497,0.6424678439066928,0.11125654450261782,0.261739963795123,0.5974462365591398,0.15439248251748253,0.568721388267859,0.9338446788111218,0.5559343703388024,0.2319297455528034,0.5835730265260466,0.18223514934556437,0.10293953280429194,0.9439003619331487,0.9202597679122752,0.5144960362400905,0.8989153527898914,0.6837818286040116,0.72723904250575,0.14260519364773117,0.10468717650506221,0.26265983731054754,0.34295993485370047,0.4093886252517127,0.5048952391073862,0.5671768021728814,0.5149615563657299,0.5969052334554341,0.6494171452417903,0.6628188012522567,0.659174121452049,0.7358486784520433,0.5792217935105559,0.6997964784398394,0.6939070924754995,0.4330176348379906,0.23361957833179448,0.2673676779965857,0.015595069118324645,0.04447394486893819,0.13853922542848185,0.07586424124983981,0.07569022949861237,0.08913587034476356,0.032703665516853775,0.0805853684011768,0.14713060260804278,0.1690235401176543,0.2934321625425049,0.36368195955084026,0.22312905508001224,0.21280728435052643,0.2846989014046417,0.08566069333592896,0.17790658105625567,0.1154056789462552,0.12975454307427547,0.2153828509007032,0.24584737217079233,0.23906220954667923,0.3515770049046818,0.37935303520503805,0.3921574303845392,0.4406920969818362,0.4852115701603772,0.47581722985516284,0.46524630117836274,0.8343355885977513,0.5906719905597164,0.4088796278118636
