timestamp,rms,kurtosis,peak,crest_factor,shape_factor,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,spec_mean,spec_std,spec_centroid
2003.10.22.12.06.24,8.130658419493054,0.9109506468171632,1.3822525597269626,0.4542779172863818,-2.7405961479182537,1.0,1.0698198198198199,0.006164965986394558,0.9069767441860465,0.7313306536915591,0.7582417582417583,0.1935347559687302,0.9434041657900274,0.7726513569937369,0.8297025555090071,0.7008993934323363,0.8653564708342044,1.099456748850815,0.02247191011235955,0.41711172826319165,0.35216834009826964,0.0025795356835769563,0.0762576097404678,0.5822649572649572,0.5123869021973287,0.19412706887346504,0.499786370433668,0.5410591766723842,0.05016543921443056,0.3353023305767372,0.3259662609438394,0.5562079641293904,0.9535905680600215,0.1704399829132849,0.5991717523975588,0.2525833599659103,0.519245447606586,0.30425985090521834,0.19103509948580372,0.619141050795727,0.6547774869109948,0.06389095942924077,0.22815860215053763,0.1638986013986014,0.6786969019482594,0.596995845317993,0.6910291924142339,0.25253321324026123,0.27889634601044,0.6344110079427228,0.853023359785403,0.21311475409836064,0.13201320132013203,0.19150622876557188,0.8995862685899587,1.5096401165954976,0.7294680831176872,0.2263268683477535,0.29509849709445124,0.47404272320516694,0.3089544694670845,0.32952442543720717,0.46734870885224655,0.3620057597014421,0.4502704007415974,0.43725050578752445,0.3652376068477077,0.30073834794013266,0.3072749373450039,0.38050195808065057,0.3250069774091826,0.3187650220143481,0.22433853535241477,0.21629997661780065,0.25715394067364006,0.24842436062066842,0.3010207522101833,0.3570484510721399,0.28959456903838987,0.2765595693043923,0.28070308099725905,0.25011164241691386,0.2188409572686587,-0.0030348294558404376,0.03275405980606516,0.01960431819812447,0.08660442417408021,0.12875996790878563,0.14711432216812792,0.07146174274421258,0.1119186143241997,0.18324861388647662,0.168908618549112,0.20883173342814887,0.14217948012475023,0.2322923511815298,0.23176652746800386,0.3599078122180299,0.3809043058053967,0.3369178576330838,0.29245177113174137,0.3984971669500248,0.4802323765541141,0.47604571456906375,0.5354078320009275,0.4840683352419166,15.380596021777576,1.089264409393511
2003.10.22.12.09.13,8.001707128938142,1.0036093986223147,1.156996587030717,0.31524624725939643,-2.8320331681469355,1.0,1.0698198198198199,0.004464285714285714,0.8841437632135306,0.7755447429659403,0.944632290786137,0.9121064863722798,0.745844729644435,1.101670146137787,0.8035190615835777,0.7138673917590462,1.0811206355843612,0.0004178854993731676,0.07990012484394506,0.10660115359965819,0.35718863490707115,0.0705073086844368,0.1882943501014632,0.4977564102564103,0.4312796208530805,0.34180459156433535,0.5475325785088657,0.24292452830188677,0.9551713096381684,0.5154118784233702,0.024236600469784327,0.5839649834525462,0.20117899249732046,0.5301153353267833,0.6597646033129904,0.3054223926707148,0.044706138916148726,0.17337593184238553,0.19192935390118487,0.14006976237192065,0.6746291448516579,0.8724310510062826,0.614247311827957,0.3088942307692308,0.5959757266049186,0.27484819431128155,0.12497336458555294,0.6348795316370186,0.2860338766379035,0.6030875936905693,0.1069632278976193,0.6081541409410262,0.8573405727669542,0.21279728199320497,0.9111036564911104,1.6425030776375233,0.5564366803566894,0.07877296067520745,0.13981341073293096,0.13570845542408216,0.09554651340391507,0.1562252206171031,0.23185176593351509,0.2060734487422078,0.32839994934714056,0.3737228395110712,0.0883896178247694,0.008532391209826962,0.13449749573005354,0.31686982467173674,0.20104838016566884,0.209020040018018,0.3070517472835781,0.366290858399275,0.40569768047801924,0.20221816237662127,0.18948816421176806,0.2938009726062707,0.34109192108730557,0.3091996716662462,0.31895902237728446,0.06311813849920522,-0.18197064447438294,-0.13841497457464635,-0.1407201260106783,-0.11771100367672549,-0.11588946762218066,-0.0439473260180665,-0.12919092081830907,-0.16386053778477683,-0.12117675214793211,-0.11746231211530667,0.05316115623631701,0.07340382962234138,0.07043401031241059,0.13504420399232098,0.14926096261718458,0.2015365744457025,0.21417438440779213,0.21838630152543237,0.18896966988509112,0.25756636877996764,0.30184006788748086,0.38762430080107113,0.4167273474133246,0.3837629061580632,15.335669770326062,1.1241858741442705
2003.10.22.12.14.13,8.232285637152662,0.8278312802793668,1.0511945392491466,0.22883351168831534,-2.924071722002232,1.0,1.0698198198198199,0.004464285714285714,0.9198731501057081,0.8910514068119314,0.7567624683009299,0.9406296218043524,0.00042078687144961324,0.7914405010438412,1.104524507750314,0.7176322944990587,0.6811624503449718,0.8132051817801922,0.9906367041198503,0.40215765861995306,0.020294808801538135,0.4381986242476354,0.10658976823667626,0.49647435897435904,0.5562257647565704,0.9540843566470903,0.5843836787011323,0.0726843910806175,0.25274842565908845,0.04671893459349158,0.5400384368994235,0.19750186826091598,0.17588424437299036,0.15986757795813755,0.3314080209241499,0.6497283477149249,0.5888125613346418,0.3194888178913738,0.6542588866532528,0.24874645737955092,0.6023123909249564,0.33287189862634436,0.25616039426523296,0.8863636363636364,0.1228574470350261,0.23926707148183657,0.697102066908161,0.2639045260076559,0.22456588899541918,0.6688667636200918,0.6102604224879848,0.9050457738982328,0.7456616629404876,0.08380520951302377,0.6966342390696634,1.6997881639263557,0.7161039454906577,0.10665811072962861,0.1620523326425255,0.3702857685762462,0.4793813689178472,0.47430444192112886,0.5622770524507232,0.5889556785657994,0.5612988589862038,0.6447524995628067,0.6689747483361121,0.00804779155069646,0.000590595593106702,0.16367737530074455,0.177217415567831,0.09572318922691014,0.25034511531320236,0.28310619873082876,0.21521847384049808,0.16239302650539855,0.20488268822244082,0.31041435451027377,0.35077664570981204,0.4230984523620567,0.31286469445209386,0.08668282709212738,0.1015327561149304,0.07958333444962884,-0.13029999543277482,-0.16865459341462508,-0.15067209214348498,-0.14924762298446081,-0.2624164217321452,-0.26711056812042067,-0.1846806473961582,-0.18405948570184627,-0.009165640238834705,0.0029362822858414184,0.010070272819448167,0.0983502557525271,-0.025280123689781053,0.1220054558650201,0.21732823159189651,0.27979265091378247,0.20607134308567066,0.29517051748168344,0.3350833214098152,0.34541116982893905,0.3786980569843337,0.32442346448159753,15.683044647965202,1.1847004836642228
2003.10.22.12.19.13,8.224427606378574,0.8759795362303594,0.9658703071672357,0.17336230764917238,-2.8748945935549486,1.0,1.0698198198198199,0.004464285714285714,0.9145877378435517,0.7325999576898667,0.7740912933220626,1.1219099936615256,0.9446665264043762,0.19123173277661795,0.881650607457059,0.8339259569127797,0.7909261969475224,0.7026744671959884,0.0004161464835622103,0.5617389446699423,0.5170903653065585,0.5404127257093724,0.02114706824735662,0.33215811965811964,0.18752692804825505,0.4457020822210358,0.049989318521683396,0.421204974271012,0.6629309424698473,0.3407797229083879,0.5034166132820842,0.07547774100565817,0.5960342979635584,0.30392994446817595,0.5203792502179599,0.9547246191541493,0.23792389052447932,0.17252396166134187,0.3268499888218198,0.040658382385001086,0.6821553228621292,0.15365775742732404,0.14348118279569894,0.5771416083916084,0.12040881507505591,0.6377969532331949,0.8921798423183465,0.6909479846881332,0.22168957068285927,0.905694149233695,0.8114451771543535,0.24377262082180112,0.28063451506440973,0.628652321630804,0.6591747735659175,1.4007061314927454,0.7346894619199,0.24762119883460065,0.33401557911345714,0.09142169872958616,0.1114254757044415,0.16161332130630668,0.2741629261064418,0.29753143242491253,0.3943915963022291,0.49293900097176513,0.3209123493375756,0.30960549731760123,0.3770733214031501,0.3283899710154565,0.13925829755031183,0.13787220602595607,0.27034149776551564,0.24192967748449767,0.1417935076679906,0.15445898281404657,0.0989112975005777,0.19533858188653808,0.19438864475512618,0.26644533563682593,0.15809966468054526,0.21827196508165292,0.16767419014702023,0.1835725986760588,0.23404158013880139,0.12305997512654665,0.1907681759846671,0.25157779644409883,0.2621429179018242,0.13437871714059346,0.11444903810159746,0.1949744930808217,0.2935899264156929,0.2565391607525149,0.21844006190024423,0.2280023836187417,0.237845233765551,0.3417667930469146,0.39021269214057375,0.3493454157452889,0.30286034178249865,0.4156981436441396,0.5181846195132156,0.5884149865094115,0.6030815937595846,0.5819590998782065,15.534514844276236,1.0726945347260077
2003.10.22.12.24.13,8.292014940988908,0.9520713307455967,1.0511945392491466,0.2247038524722227,-2.635690202902083,1.0,1.0698198198198199,0.004464285714285714,0.7274841437632135,0.9242648614343135,0.8079036348267118,0.945700401436721,0.7454239427729855,0.8703549060542797,0.01759530791788856,0.8293244091194311,1.0991009826468743,0.1913915587129127,0.667498959633791,0.40408032471694083,0.05265968810083316,0.49570077386070505,0.3651607390793549,0.5185897435897435,0.4382809133993968,0.2513614522156968,0.5823541978209784,0.19221698113207547,0.5446685878962536,0.5532166254967243,0.9541960281870596,0.000747304366392653,0.462486602357985,0.661683041435284,0.31549694856146465,0.07840630659422605,0.6157452840475411,0.18200212992545262,0.6752738654147105,0.24689339437540875,0.12914485165794068,0.1205409434565009,0.16901881720430106,0.28583916083916083,0.13616522942616843,0.31543624161073824,0.5979117835073513,0.1864444944832245,0.0675402151912219,0.24588880187940482,0.6204314295294513,0.16680860123483074,0.6092835089960609,0.6560588901472253,0.8802415296880242,1.3238603003191096,0.6676651335497024,0.1553482288955822,0.2387144304770007,0.3771957746943191,0.1334669204691592,0.22241937411756552,0.37482446243240863,0.2579550147295704,0.39929010008244825,0.4229389285570093,0.4531110406809695,0.45362299982978094,0.25605718056230575,0.44987541876823434,0.46099445507198444,0.30119206571617196,0.48379998093834375,0.48044631867833454,0.5229184659851431,0.26044357928031747,0.25391392830735526,0.36253663409204107,0.39614301434574983,0.46219040172865666,0.5102804631769189,0.4898197309468819,0.4412534335395861,0.32170370914006075,0.3367337114383617,0.22781516282141778,0.25143586796870565,0.2796877096370043,0.0929988095336225,-0.005773277909602026,0.07331949193113951,0.07962445755946579,0.23430344462301012,0.26922747513895073,0.2794012038754401,0.3035465053552202,0.30811163110172757,0.32584736733443975,0.33283206382067787,0.4010371583089891,0.4266037696470497,0.5135221925002975,0.5278076119915771,0.5746963207562914,0.6412841158629075,0.7006554288839979,15.503501543627744,0.957378872304286
2003.10.22.12.29.13,8.35145451527625,0.9367411206796413,0.8498293515358362,0.08924949905843849,-2.7081188307697417,1.0,1.0698198198198199,0.006164965986394558,0.9095137420718815,0.7285804950285594,0.8854606931530009,0.8366786393407987,0.7020828950136756,0.9392484342379958,0.0004189359028068662,0.7483790002091613,0.1915116035960694,1.1167989970748016,0.7846441947565543,0.3531296731467635,0.44563127536851105,0.561908856405847,0.3418776033322653,0.5174145299145299,0.49547608789314945,0.049973304858515755,0.19322794274727623,0.9542238421955404,0.5398655139289145,0.0704543013639781,0.528080290412129,0.18255578093306288,0.01811361200428725,0.7125160187953865,0.5821708805579773,0.5537445403217215,0.3167593501253953,0.28338658146964857,0.21026156941649898,0.28776978417266186,0.6644851657940664,0.20572888936215528,0.6133512544802867,0.20804195804195805,0.17278824656659214,0.2639821029082774,0.12049861495844874,0.6786759738797568,0.6122296793437733,0.28783980310996754,0.6431205990834917,0.15648286140089418,0.6487810071329714,0.008154020385050961,0.9079727160907973,1.381468450982848,0.8645968309157981,0.4290141154524989,0.39375911607882985,0.597329321046205,0.18920721771978455,0.12922192274292166,0.22240148905233248,0.21480606161617555,0.33089106708563243,0.3893284201642926,0.3136421257134163,0.31755878071551447,0.427391809350957,0.5769977531495627,0.5950399299119282,0.5849108927241558,0.500020694212084,0.5094446037490341,0.42504573138765656,0.46908028819340686,0.5023654136990219,0.5406082656559641,0.45912340132728957,0.545365105294354,0.34666216688335894,0.3026076281528032,0.25551790425250553,0.1768897085048935,0.23197203613777395,0.13793927756389257,0.18988703042764765,0.2174950506463622,0.19666306952831958,0.2364807040258623,0.27503019037702936,0.3440869049641808,0.44351079470298016,0.5158554004232694,0.5300210224427224,0.47709315671582475,0.49863327157699766,0.6109396305362527,0.6194631874062613,0.6573211418671323,0.7133565764499141,0.8430221750328655,0.8003201668321966,0.8330140744647279,0.5385374568079997,0.6874795030874701,15.636176960016934,0.9643391505049692
2003.10.22.12.34.13,8.270376071687908,0.7290305065631311,1.201365187713311,0.32456117269265317,-2.8234142166051797,1.0,1.0698198198198199,0.006164965986394558,0.7420718816067653,0.9392849587476201,0.9106086221470837,0.1935347559687302,0.8701872501577951,0.8027139874739039,0.9981147884373691,0.7726417067559088,1.119172067739912,0.6893021312160468,0.9488139825218477,0.5676137577440719,0.008758812219611195,0.4358340498710232,0.06258677774217666,0.37254273504273505,0.3009478672985782,0.18270154831820612,0.05148472548600726,0.019725557461406515,0.5417867435158501,0.9532810654065085,0.25314969036942137,0.19483292409522793,0.589924973204716,0.11757795813754807,0.3356582388840453,0.07840630659422605,0.32188420019627084,0.6038338658146964,0.2930918846411804,0.20939611946806191,0.6559773123909249,0.5541475881162815,0.48219086021505375,0.27403846153846156,0.1674651336101352,0.6288484073718973,0.26741956104836995,0.08095023643323576,0.6484499840204537,0.10649960845732184,0.6903990164300883,0.8951458377687885,0.5314595975726605,0.19343148357870893,0.1763390361176339,1.7555255610992508,0.7752296418677851,0.31374219314698526,0.20179954528721222,0.32503782878525067,0.3959995455280685,0.4981361915401419,0.39272833156983644,0.4457450768617339,0.5752864073602706,0.6245581522388726,0.3384375424955701,0.06529702542786886,-0.04423660730935497,0.12113696566913079,0.10234972565064959,0.13115229572511167,0.28398789892263343,0.3329256202046067,0.2670237578433654,0.3180255491575146,0.18276451068817146,0.2744870021219028,0.3556639698421393,0.3658922527019186,0.3930652410286717,0.3217113225155792,0.20151926150893562,0.18708018306379115,0.21143679683557925,0.05815255524445817,0.15124852881459283,0.18148185774292225,0.13022726389805905,0.10825062229297933,0.14941507943597188,0.08652568479653944,0.23018295795094978,0.2605286553809161,0.2730828212550436,0.32941123676167816,0.3590628466818564,0.3923050980412519,0.3878896637786071,0.4401164992928419,0.453925874069927,0.5602818072919966,0.6047905800560964,0.6509438540463506,0.6266647611296436,0.5825169038364741,15.569235684472035,1.1047645738645713
2003.10.22.12.39.13,8.204578177671413,0.741266998752478,0.9829351535836179,0.1859001988732294,-2.862825792713174,1.0,1.0698198198198199,0.004464285714285714,0.7452431289640591,0.896551724137931,0.771978021978022,0.9271075427847032,0.9455081001472754,1.1093945720250522,0.7134478424801005,0.19159171721397197,0.8613840685762074,0.8100710405348934,0.6870578443612151,0.049027985473189484,0.43366801965392016,0.0705073086844368,0.5582612410552173,0.517094017094017,0.540499784575614,0.009076348104644957,0.41070284127323226,0.1894296740994854,0.3450741808090511,0.49726130383417466,0.5898996369848388,0.020390733425856733,0.2502679528403001,0.1626441691584793,0.317131647776809,0.17758602322360711,0.042634391015156474,0.243024494142705,0.9534987704001787,0.5188576411597994,0.24814572425828973,0.6719199233308487,0.2570564516129032,0.1983173076923077,0.2761631001809859,0.14264408224139766,0.3101427658214362,0.6187795541544696,0.6560136358794076,0.8682179214677257,0.5828769419917291,0.32094954226101763,0.6265303949749814,0.6622876557191393,0.07894442580789446,1.6924409459041947,0.7129622894460508,0.14603466213371474,0.2480372391060156,0.3296139586099571,0.4146552825720138,0.559340678848643,0.3464549536257233,0.32920191423996226,0.3271400744679913,0.41718709325407,0.27764774442200224,0.20598636092042977,0.2581554756342337,0.3523452925589683,0.2925547672369335,0.3707678910253036,0.5330465254797883,0.6008070412869939,0.6395883441534789,0.5510963199768049,0.7025523255081039,0.7037656660473881,0.5140184677777451,0.5555012879522088,0.6027394944058146,0.6224501336776882,0.3168145441204162,0.1471760093038399,0.17502857595009935,0.20090429602463855,0.29527872606308403,0.2928655350556655,0.11118164235083139,0.13942351194039349,0.2068773343834227,0.17920069618951384,0.29004761018120906,0.30940557174029637,0.3113358107177602,0.29621239277798317,0.18424662033539674,0.27247398814127166,0.34682551725833166,0.4062458387720844,0.4425894934828918,0.5156753911081253,0.606376951366042,0.6383920074567173,0.6381874033206314,0.4507118840426205,15.595224586252977,1.3552529503392492
2003.10.22.12.44.13,8.256261000708639,0.7795261002058667,1.3003412969283275,0.39048215390048435,-2.9330908182990996,1.0,1.0698198198198199,0.9823554421768708,-0.039112050739957716,0.7643325576475566,0.19357565511411667,0.9049228818930911,0.7216494845360825,0.8597077244258872,0.0,0.8280694415394269,0.794271377796362,0.6888842457166736,0.9404910528506034,0.5781884212775048,0.18735312967314677,0.043422184006878764,0.5140446438107444,0.3451923076923077,0.9527143472641103,0.5670048051254672,0.07722708822901089,0.01736706689536878,0.5943003522254242,0.4990871012780582,0.32916933589579334,0.2114871356891214,0.6292604501607717,0.5473088423750534,0.29664341761115953,0.2015553424949398,0.23868716606695017,0.2757188498402556,0.26179298010283925,0.158055373882712,0.11638307155322863,0.6791608987328294,0.18413978494623656,0.09659090909090909,0.06387735547748323,0.6569724086502611,0.2384402301299808,0.10662013060121595,0.53723234260147,0.6933661483387403,0.5861182519280206,0.8470300191611666,0.16554881294581072,0.8911664779161947,0.6276417309627642,1.538280208624826,0.7862531072775987,0.12323413718653708,0.2536849224611477,0.45043590014405877,0.44096148792972456,0.6072697133599945,0.6775838395863034,0.24697029440868024,0.3953839194980895,0.37955295667969313,0.41387784183218956,0.3932426535365958,0.0952637943023098,0.2709796939455127,0.029267459400920348,-0.067733363380162,0.02130260562839581,0.11165278049537353,0.13806879621643375,0.13666232245682464,0.11823174807350911,0.18368069469829829,0.24799556519135946,0.19339816216069128,0.2177309346612195,0.3099355757276263,0.3334422842823326,0.3666967144250597,0.446950632691653,0.3794881528328693,0.5285479704456506,0.5233238112796732,0.40614788187452966,0.31497012482450426,0.31942717517353225,0.3329827500636444,0.3689772934227329,0.4136315262858212,0.37018381390119215,0.321623901576761,0.24275720049751914,0.27954193656083826,0.2837501900157009,0.20750938462361557,0.19895125277185288,0.30084503846660837,0.39478063783873907,0.4283015559894332,0.45042591466719717,0.5967916556621109,15.584775086073575,1.0121987768647038
2003.10.22.12.49.13,8.165015109427719,0.7637839594720135,1.0580204778156996,0.23800860316840877,-2.771572899004255,1.0,1.0698198198198199,0.006164965986394558,0.9219873150105707,0.7575629363232494,0.7311918850380389,0.8130150010564124,0.885335577529981,0.19123173277661795,0.7746124842899036,0.9378791047897929,0.6989337236044323,0.35248641872127034,1.089471493965876,0.008972441785943173,0.05191198461867122,0.5838349097162511,0.3526647442059169,0.4354700854700855,0.49601464885825075,0.4471970101441538,0.5152745139927366,0.2533233276157804,0.5528871811292561,0.014176780152507788,0.24097800555199658,0.3271057969467279,0.5403001071811362,0.33885091841093545,0.2879250217959895,0.9539789069990412,0.20543016028786393,0.07838125665601703,0.13257321708025932,0.18432526705908,0.6110383944153578,0.11979554892982644,0.11491935483870967,0.6809440559440559,0.31544767379963806,0.6048790881005647,0.6457489878542509,0.5020265705922089,0.06498348780227975,0.2366036469403736,0.6575388398345815,0.8725782414307004,0.6577238368998191,0.2467723669309173,0.10041373141004137,1.363204473193955,0.6491399665677813,0.10214956703360512,0.21395350201943542,0.25171087559795513,0.3378752694503089,0.31286340484941344,0.4652357162607834,0.5135923624092706,0.6533143212816195,0.4093191745632696,0.4254065262343856,0.1704985735874609,0.07588314686601683,0.2472768265502654,0.2490530364716519,0.22688712211160356,0.3781934793913435,0.3101032857578092,0.330332186167976,0.3780460230774132,0.3491554644124961,0.4696802878930404,0.5264369715480881,0.5306507563532801,0.16659119872440664,0.16731893313381185,0.1640073750177704,0.19763422053907354,0.02986382943075716,0.01490823942313746,0.11110505265527593,0.19511551777734626,0.21169855276901828,0.25938247065026676,0.34354171350039797,0.45062839796968923,0.4771601363495339,0.5398361905143356,0.42691629888478255,0.482676217868911,0.5318903643004589,0.55963084949411,0.44280678343631363,0.487658595034679,0.41870625097027414,0.5141370999180297,0.546590882992088,0.5789083074468098,0.6293436292138752,0.5659343476148635,15.401426589605846,0.8500369096766462
